filename, directory, cluster
73315299_2.txt, EscherSpRecord, 1
73315299_1.txt, EscherSpRecord, 2
94171992_1.txt, EscherSpRecord, 1
61719045_1.txt, EscherSpRecord, 1
15642330_1.txt, EscherSpRecord, 1
558689_1.txt, EscherSpRecord, 2
133035254_1.txt, EscherSpRecord, 2
15642409_2.txt, EscherSpRecord, 2
66638946_1.txt, EscherSpRecord, 2
15642409_1.txt, EscherSpRecord, 2
3760572_1.txt, EscherSpRecord, 1
15642594_1.txt, EscherSpRecord, 1
12440188_1.txt, DateAndTime, 1
68613461_1.txt, DateAndTime, 1
15642598_1.txt, DateAndTime, 2
12440192_1.txt, DateAndTime, 1
92669291_1.txt, DateAndTime, 1
12440188_1.txt, LabelRecord, 1
68613461_1.txt, LabelRecord, 1
15642598_1.txt, LabelRecord, 2
12440192_1.txt, LabelRecord, 1
12440188_1.txt, EscherContainerRecord, 14
68613461_1.txt, EscherContainerRecord, 9
15642598_1.txt, EscherContainerRecord, 15
12440192_1.txt, EscherContainerRecord, 25
92669291_1.txt, EscherContainerRecord, 16
12440044_1.txt, EscherContainerRecord, 20
111785559_1.txt, EscherContainerRecord, 17
112311786_1.txt, EscherContainerRecord, 4
73315299_2.txt, EscherContainerRecord, 2
73315299_1.txt, EscherContainerRecord, 1
94171992_1.txt, EscherContainerRecord, 1
61719045_1.txt, EscherContainerRecord, 2
15642330_1.txt, EscherContainerRecord, 8
558689_1.txt, EscherContainerRecord, 1
133035254_1.txt, EscherContainerRecord, 11
15642409_2.txt, EscherContainerRecord, 22
66638946_1.txt, EscherContainerRecord, 2
15642409_1.txt, EscherContainerRecord, 8
3760572_1.txt, EscherContainerRecord, 12
15642594_1.txt, EscherContainerRecord, 13
15642593_1.txt, EscherContainerRecord, 8
15642365_1.txt, EscherContainerRecord, 23
15642365_2.txt, EscherContainerRecord, 18
68613461_1.txt, EscherContainerRecord, 19
15642481_1.txt, EscherContainerRecord, 2
15642441_1.txt, EscherContainerRecord, 6
15642303_1.txt, EscherContainerRecord, 28
15642365_1.txt, EscherContainerRecord, 1
15642343_1.txt, EscherContainerRecord, 3
12208676_1.txt, EscherContainerRecord, 29
96672931_1.txt, EscherContainerRecord, 27
96672931_2.txt, EscherContainerRecord, 5
96672931_3.txt, EscherContainerRecord, 10
96673744_1.txt, EscherContainerRecord, 7
96672565_1.txt, EscherContainerRecord, 21
76071738_1.txt, EscherContainerRecord, 26
96673303_1.txt, EscherContainerRecord, 24
12440188_1.txt, XWPFPictureData, 2
68613461_1.txt, XWPFPictureData, 3
15642598_1.txt, XWPFPictureData, 1
12440192_1.txt, XWPFPictureData, 2
92669291_1.txt, XWPFPictureData, 1
12440044_1.txt, XWPFPictureData, 2
111785559_1.txt, XWPFPictureData, 1
12440188_1.txt, NPOIFSFileSystem, 1
68613461_1.txt, NPOIFSFileSystem, 2
15642598_1.txt, NPOIFSFileSystem, 3
12440192_1.txt, NPOIFSFileSystem, 1
92669291_1.txt, NPOIFSFileSystem, 2
12440188_1.txt, MergeCellsRecord, 3
68613461_1.txt, MergeCellsRecord, 1
15642598_1.txt, MergeCellsRecord, 2
12440192_1.txt, MergeCellsRecord, 4
92669291_1.txt, MergeCellsRecord, 1
12440044_1.txt, MergeCellsRecord, 1
12440188_1.txt, Date, 1
68613461_1.txt, Date, 1
15642598_1.txt, Date, 1
12440192_1.txt, Date, 1
92669291_1.txt, Date, 1
12440044_1.txt, Date, 3
111785559_1.txt, Date, 4
112311786_1.txt, Date, 2
73315299_2.txt, Date, 1
73315299_1.txt, Date, 1
94171992_1.txt, Date, 1
12440188_1.txt, PackagePartName, 3
68613461_1.txt, PackagePartName, 1
15642598_1.txt, PackagePartName, 4
12440192_1.txt, PackagePartName, 2
92669291_1.txt, PackagePartName, 1
12440044_1.txt, PackagePartName, 2
12440188_1.txt, ObjectProtectRecord, 2
68613461_1.txt, ObjectProtectRecord, 1
15642598_1.txt, ObjectProtectRecord, 1
12440192_1.txt, ObjectProtectRecord, 1
12440188_1.txt, IntList, 2
68613461_1.txt, IntList, 2
15642598_1.txt, IntList, 3
12440192_1.txt, IntList, 1
92669291_1.txt, IntList, 1
12440044_1.txt, IntList, 2
111785559_1.txt, IntList, 2
112311786_1.txt, IntList, 2
73315299_2.txt, IntList, 2
73315299_1.txt, IntList, 2
94171992_1.txt, IntList, 2
61719045_1.txt, IntList, 2
15642330_1.txt, IntList, 2
558689_1.txt, IntList, 2
133035254_1.txt, IntList, 2
12440188_1.txt, PaneRecord, 1
68613461_1.txt, PaneRecord, 2
15642598_1.txt, PaneRecord, 1
12440192_1.txt, PaneRecord, 1
12440188_1.txt, EscherRecord, 11
68613461_1.txt, EscherRecord, 7
15642598_1.txt, EscherRecord, 9
12440192_1.txt, EscherRecord, 1
92669291_1.txt, EscherRecord, 14
12440044_1.txt, EscherRecord, 11
111785559_1.txt, EscherRecord, 10
112311786_1.txt, EscherRecord, 4
73315299_2.txt, EscherRecord, 15
73315299_1.txt, EscherRecord, 18
94171992_1.txt, EscherRecord, 5
61719045_1.txt, EscherRecord, 6
15642330_1.txt, EscherRecord, 2
558689_1.txt, EscherRecord, 3
133035254_1.txt, EscherRecord, 1
15642409_2.txt, EscherRecord, 8
66638946_1.txt, EscherRecord, 2
15642409_1.txt, EscherRecord, 12
3760572_1.txt, EscherRecord, 19
15642594_1.txt, EscherRecord, 5
15642593_1.txt, EscherRecord, 13
15642365_1.txt, EscherRecord, 20
15642365_2.txt, EscherRecord, 17
68613461_1.txt, EscherRecord, 16
12440188_1.txt, XWPFDocument, 3
68613461_1.txt, XWPFDocument, 1
15642598_1.txt, XWPFDocument, 3
12440192_1.txt, XWPFDocument, 5
92669291_1.txt, XWPFDocument, 3
12440044_1.txt, XWPFDocument, 3
111785559_1.txt, XWPFDocument, 2
112311786_1.txt, XWPFDocument, 4
73315299_2.txt, XWPFDocument, 3
73315299_1.txt, XWPFDocument, 3
94171992_1.txt, XWPFDocument, 3
61719045_1.txt, XWPFDocument, 3
15642330_1.txt, XWPFDocument, 3
558689_1.txt, XWPFDocument, 3
12440188_1.txt, Picture, 2
68613461_1.txt, Picture, 1
15642598_1.txt, Picture, 1
12440192_1.txt, Picture, 1
92669291_1.txt, Picture, 3
12440188_1.txt, ContinueRecord, 1
68613461_1.txt, ContinueRecord, 2
15642598_1.txt, ContinueRecord, 1
12440192_1.txt, ContinueRecord, 1
12440188_1.txt, CellRangeAddressList, 1
68613461_1.txt, CellRangeAddressList, 1
15642598_1.txt, CellRangeAddressList, 1
12440192_1.txt, CellRangeAddressList, 1
92669291_1.txt, CellRangeAddressList, 1
12440044_1.txt, CellRangeAddressList, 1
111785559_1.txt, CellRangeAddressList, 1
112311786_1.txt, CellRangeAddressList, 1
73315299_2.txt, CellRangeAddressList, 2
73315299_1.txt, CellRangeAddressList, 3
94171992_1.txt, CellRangeAddressList, 1
61719045_1.txt, CellRangeAddressList, 1
12440188_1.txt, GutsRecord, 2
68613461_1.txt, GutsRecord, 1
15642598_1.txt, GutsRecord, 1
12440192_1.txt, GutsRecord, 1
12440188_1.txt, HSSFShapeGroup, 1
68613461_1.txt, HSSFShapeGroup, 2
15642598_1.txt, HSSFShapeGroup, 1
12440192_1.txt, HSSFShapeGroup, 1
12440188_1.txt, XWPFStyle, 1
68613461_1.txt, XWPFStyle, 2
15642598_1.txt, XWPFStyle, 2
12440192_1.txt, XWPFStyle, 2
92669291_1.txt, XWPFStyle, 2
12440044_1.txt, XWPFStyle, 3
111785559_1.txt, XWPFStyle, 2
112311786_1.txt, XWPFStyle, 2
73315299_2.txt, XWPFStyle, 1
73315299_1.txt, XWPFStyle, 2
94171992_1.txt, XWPFStyle, 2
12440188_1.txt, OPCPackage, 7
68613461_1.txt, OPCPackage, 4
15642598_1.txt, OPCPackage, 1
12440192_1.txt, OPCPackage, 2
92669291_1.txt, OPCPackage, 3
12440044_1.txt, OPCPackage, 3
111785559_1.txt, OPCPackage, 5
112311786_1.txt, OPCPackage, 6
73315299_2.txt, OPCPackage, 4
12440188_1.txt, XSSFPrintSetup, 2
68613461_1.txt, XSSFPrintSetup, 3
15642598_1.txt, XSSFPrintSetup, 1
12440192_1.txt, XSSFPrintSetup, 1
92669291_1.txt, XSSFPrintSetup, 3
12440044_1.txt, XSSFPrintSetup, 1
111785559_1.txt, XSSFPrintSetup, 3
112311786_1.txt, XSSFPrintSetup, 2
12440188_1.txt, FooterRecord, 1
68613461_1.txt, FooterRecord, 1
15642598_1.txt, FooterRecord, 2
12440192_1.txt, FooterRecord, 1
12440188_1.txt, IntegerField, 9
68613461_1.txt, IntegerField, 8
15642598_1.txt, IntegerField, 6
12440192_1.txt, IntegerField, 5
92669291_1.txt, IntegerField, 7
12440044_1.txt, IntegerField, 5
111785559_1.txt, IntegerField, 6
112311786_1.txt, IntegerField, 7
73315299_2.txt, IntegerField, 16
73315299_1.txt, IntegerField, 15
94171992_1.txt, IntegerField, 11
61719045_1.txt, IntegerField, 10
15642330_1.txt, IntegerField, 8
558689_1.txt, IntegerField, 3
133035254_1.txt, IntegerField, 4
15642409_2.txt, IntegerField, 1
66638946_1.txt, IntegerField, 2
15642409_1.txt, IntegerField, 12
3760572_1.txt, IntegerField, 14
15642594_1.txt, IntegerField, 13
12440188_1.txt, XSLFSimpleShape, 1
68613461_1.txt, XSLFSimpleShape, 1
15642598_1.txt, XSLFSimpleShape, 2
12440192_1.txt, XSLFSimpleShape, 1
92669291_1.txt, XSLFSimpleShape, 1
12440044_1.txt, XSLFSimpleShape, 1
111785559_1.txt, XSLFSimpleShape, 1
112311786_1.txt, XSLFSimpleShape, 1
73315299_2.txt, XSLFSimpleShape, 1
73315299_1.txt, XSLFSimpleShape, 1
94171992_1.txt, XSLFSimpleShape, 1
12440188_1.txt, HCenterRecord, 1
68613461_1.txt, HCenterRecord, 1
15642598_1.txt, HCenterRecord, 2
12440192_1.txt, HCenterRecord, 1
12440188_1.txt, XWPFHeader, 1
68613461_1.txt, XWPFHeader, 4
15642598_1.txt, XWPFHeader, 2
12440192_1.txt, XWPFHeader, 4
92669291_1.txt, XWPFHeader, 1
12440044_1.txt, XWPFHeader, 3
111785559_1.txt, XWPFHeader, 5
12440188_1.txt, XWPFHeaderFooterPolicy, 1
68613461_1.txt, XWPFHeaderFooterPolicy, 1
15642598_1.txt, XWPFHeaderFooterPolicy, 2
12440192_1.txt, XWPFHeaderFooterPolicy, 2
12440188_1.txt, LabelSSTRecord, 2
68613461_1.txt, LabelSSTRecord, 2
15642598_1.txt, LabelSSTRecord, 2
12440192_1.txt, LabelSSTRecord, 1
92669291_1.txt, LabelSSTRecord, 2
12440044_1.txt, LabelSSTRecord, 2
111785559_1.txt, LabelSSTRecord, 2
112311786_1.txt, LabelSSTRecord, 2
73315299_2.txt, LabelSSTRecord, 1
73315299_1.txt, LabelSSTRecord, 2
94171992_1.txt, LabelSSTRecord, 2
61719045_1.txt, LabelSSTRecord, 2
15642330_1.txt, LabelSSTRecord, 2
12440188_1.txt, XSSFColor, 1
68613461_1.txt, XSSFColor, 4
15642598_1.txt, XSSFColor, 2
12440192_1.txt, XSSFColor, 5
92669291_1.txt, XSSFColor, 3
12440044_1.txt, XSSFColor, 4
111785559_1.txt, XSSFColor, 3
112311786_1.txt, XSSFColor, 1
73315299_2.txt, XSSFColor, 1
73315299_1.txt, XSSFColor, 2
94171992_1.txt, XSSFColor, 5
61719045_1.txt, XSSFColor, 2
15642330_1.txt, XSSFColor, 6
558689_1.txt, XSSFColor, 7
133035254_1.txt, XSSFColor, 5
15642409_2.txt, XSSFColor, 8
12440188_1.txt, GenericPropertyNode, 2
68613461_1.txt, GenericPropertyNode, 1
15642598_1.txt, GenericPropertyNode, 1
12440192_1.txt, GenericPropertyNode, 1
12440188_1.txt, OpenXML4JException, 1
68613461_1.txt, OpenXML4JException, 1
15642598_1.txt, OpenXML4JException, 1
12440192_1.txt, OpenXML4JException, 1
92669291_1.txt, OpenXML4JException, 1
12440188_1.txt, POIFSReaderEvent, 6
68613461_1.txt, POIFSReaderEvent, 2
15642598_1.txt, POIFSReaderEvent, 1
12440192_1.txt, POIFSReaderEvent, 3
92669291_1.txt, POIFSReaderEvent, 1
12440044_1.txt, POIFSReaderEvent, 2
111785559_1.txt, POIFSReaderEvent, 4
112311786_1.txt, POIFSReaderEvent, 5
12440188_1.txt, HSSFCellStyle, 3
68613461_1.txt, HSSFCellStyle, 3
15642598_1.txt, HSSFCellStyle, 3
12440192_1.txt, HSSFCellStyle, 3
92669291_1.txt, HSSFCellStyle, 3
12440044_1.txt, HSSFCellStyle, 3
111785559_1.txt, HSSFCellStyle, 3
112311786_1.txt, HSSFCellStyle, 3
73315299_2.txt, HSSFCellStyle, 3
73315299_1.txt, HSSFCellStyle, 3
94171992_1.txt, HSSFCellStyle, 6
61719045_1.txt, HSSFCellStyle, 3
15642330_1.txt, HSSFCellStyle, 3
558689_1.txt, HSSFCellStyle, 3
133035254_1.txt, HSSFCellStyle, 3
15642409_2.txt, HSSFCellStyle, 3
66638946_1.txt, HSSFCellStyle, 3
15642409_1.txt, HSSFCellStyle, 3
3760572_1.txt, HSSFCellStyle, 3
15642594_1.txt, HSSFCellStyle, 3
15642593_1.txt, HSSFCellStyle, 3
15642365_1.txt, HSSFCellStyle, 3
15642365_2.txt, HSSFCellStyle, 3
68613461_1.txt, HSSFCellStyle, 3
15642481_1.txt, HSSFCellStyle, 3
15642441_1.txt, HSSFCellStyle, 3
15642303_1.txt, HSSFCellStyle, 3
15642365_1.txt, HSSFCellStyle, 3
15642343_1.txt, HSSFCellStyle, 3
12208676_1.txt, HSSFCellStyle, 1
96672931_1.txt, HSSFCellStyle, 3
96672931_2.txt, HSSFCellStyle, 3
96672931_3.txt, HSSFCellStyle, 3
96673744_1.txt, HSSFCellStyle, 3
96672565_1.txt, HSSFCellStyle, 3
76071738_1.txt, HSSFCellStyle, 3
96673303_1.txt, HSSFCellStyle, 1
12208683_1.txt, HSSFCellStyle, 3
12208722_1.txt, HSSFCellStyle, 3
134954814_2.txt, HSSFCellStyle, 3
12208685_1.txt, HSSFCellStyle, 3
12208720_1.txt, HSSFCellStyle, 3
134954814_1.txt, HSSFCellStyle, 3
64530867_1.txt, HSSFCellStyle, 3
72854667_1.txt, HSSFCellStyle, 3
70648747_1.txt, HSSFCellStyle, 3
64530867_2.txt, HSSFCellStyle, 2
72854667_2.txt, HSSFCellStyle, 3
126772704_1.txt, HSSFCellStyle, 3
121321564_1.txt, HSSFCellStyle, 2
126772704_2.txt, HSSFCellStyle, 3
99946830_1.txt, HSSFCellStyle, 3
99946782_1.txt, HSSFCellStyle, 2
103223911_1.txt, HSSFCellStyle, 3
97401500_1.txt, HSSFCellStyle, 3
112283811_1.txt, HSSFCellStyle, 3
122565152_2.txt, HSSFCellStyle, 7
92131933_1.txt, HSSFCellStyle, 3
122565152_1.txt, HSSFCellStyle, 4
64531463_2.txt, HSSFCellStyle, 3
64531463_1.txt, HSSFCellStyle, 3
76100200_1.txt, HSSFCellStyle, 3
110498463_1.txt, HSSFCellStyle, 3
68613461_1.txt, HSSFCellStyle, 3
15642458_1.txt, HSSFCellStyle, 3
15642303_3.txt, HSSFCellStyle, 3
15642303_2.txt, HSSFCellStyle, 3
15642303_1.txt, HSSFCellStyle, 5
97384484_1.txt, HSSFCellStyle, 3
97383976_1.txt, HSSFCellStyle, 3
97383976_3.txt, HSSFCellStyle, 3
97383976_2.txt, HSSFCellStyle, 3
97383976_6.txt, HSSFCellStyle, 3
97383976_7.txt, HSSFCellStyle, 3
97383976_5.txt, HSSFCellStyle, 3
97383976_4.txt, HSSFCellStyle, 3
97383976_9.txt, HSSFCellStyle, 3
97383976_8.txt, HSSFCellStyle, 3
17642935_1.txt, HSSFCellStyle, 3
97383976_10.txt, HSSFCellStyle, 3
111543829_3.txt, HSSFCellStyle, 3
111543829_2.txt, HSSFCellStyle, 3
111543829_1.txt, HSSFCellStyle, 3
12440188_1.txt, SlideAtom, 1
68613461_1.txt, SlideAtom, 1
15642598_1.txt, SlideAtom, 2
12440192_1.txt, SlideAtom, 1
92669291_1.txt, SlideAtom, 1
12440044_1.txt, SlideAtom, 1
111785559_1.txt, SlideAtom, 1
112311786_1.txt, SlideAtom, 1
73315299_2.txt, SlideAtom, 1
12440188_1.txt, RecordContainer, 2
68613461_1.txt, RecordContainer, 1
15642598_1.txt, RecordContainer, 1
12440192_1.txt, RecordContainer, 1
92669291_1.txt, RecordContainer, 1
12440188_1.txt, HSSFColor, 1
68613461_1.txt, HSSFColor, 2
15642598_1.txt, HSSFColor, 5
12440192_1.txt, HSSFColor, 6
92669291_1.txt, HSSFColor, 7
12440044_1.txt, HSSFColor, 6
111785559_1.txt, HSSFColor, 3
112311786_1.txt, HSSFColor, 4
73315299_2.txt, HSSFColor, 8
73315299_1.txt, HSSFColor, 4
94171992_1.txt, HSSFColor, 3
12440188_1.txt, PlexOfCps, 2
68613461_1.txt, PlexOfCps, 3
15642598_1.txt, PlexOfCps, 1
12440192_1.txt, PlexOfCps, 1
92669291_1.txt, PlexOfCps, 1
12440188_1.txt, SlideListWithText, 2
68613461_1.txt, SlideListWithText, 1
15642598_1.txt, SlideListWithText, 3
12440192_1.txt, SlideListWithText, 1
92669291_1.txt, SlideListWithText, 1
12440044_1.txt, SlideListWithText, 1
111785559_1.txt, SlideListWithText, 1
12440188_1.txt, CHPX, 1
68613461_1.txt, CHPX, 3
15642598_1.txt, CHPX, 1
12440192_1.txt, CHPX, 1
92669291_1.txt, CHPX, 2
12440044_1.txt, CHPX, 1
12440188_1.txt, XSSFFont, 1
68613461_1.txt, XSSFFont, 2
15642598_1.txt, XSSFFont, 2
12440192_1.txt, XSSFFont, 2
92669291_1.txt, XSSFFont, 2
12440044_1.txt, XSSFFont, 1
111785559_1.txt, XSSFFont, 2
112311786_1.txt, XSSFFont, 1
73315299_2.txt, XSSFFont, 2
73315299_1.txt, XSSFFont, 2
94171992_1.txt, XSSFFont, 2
61719045_1.txt, XSSFFont, 2
15642330_1.txt, XSSFFont, 2
558689_1.txt, XSSFFont, 2
133035254_1.txt, XSSFFont, 2
15642409_2.txt, XSSFFont, 2
66638946_1.txt, XSSFFont, 2
15642409_1.txt, XSSFFont, 2
3760572_1.txt, XSSFFont, 2
15642594_1.txt, XSSFFont, 2
15642593_1.txt, XSSFFont, 2
15642365_1.txt, XSSFFont, 2
15642365_2.txt, XSSFFont, 2
68613461_1.txt, XSSFFont, 2
15642481_1.txt, XSSFFont, 2
15642441_1.txt, XSSFFont, 2
12440188_1.txt, POILogger, 1
68613461_1.txt, POILogger, 1
15642598_1.txt, POILogger, 1
12440192_1.txt, POILogger, 1
92669291_1.txt, POILogger, 1
12440044_1.txt, POILogger, 1
111785559_1.txt, POILogger, 1
112311786_1.txt, POILogger, 1
73315299_2.txt, POILogger, 1
73315299_1.txt, POILogger, 1
94171992_1.txt, POILogger, 1
61719045_1.txt, POILogger, 1
15642330_1.txt, POILogger, 1
558689_1.txt, POILogger, 1
133035254_1.txt, POILogger, 2
15642409_2.txt, POILogger, 1
66638946_1.txt, POILogger, 1
15642409_1.txt, POILogger, 1
3760572_1.txt, POILogger, 1
15642594_1.txt, POILogger, 1
15642593_1.txt, POILogger, 1
12440188_1.txt, PropertySet, 1
68613461_1.txt, PropertySet, 1
15642598_1.txt, PropertySet, 2
12440192_1.txt, PropertySet, 5
92669291_1.txt, PropertySet, 3
12440044_1.txt, PropertySet, 4
111785559_1.txt, PropertySet, 1
12440188_1.txt, BoundSheetRecord, 1
68613461_1.txt, BoundSheetRecord, 2
15642598_1.txt, BoundSheetRecord, 1
12440192_1.txt, BoundSheetRecord, 1
92669291_1.txt, BoundSheetRecord, 1
12440044_1.txt, BoundSheetRecord, 1
111785559_1.txt, BoundSheetRecord, 1
12440188_1.txt, XSLFTheme, 2
68613461_1.txt, XSLFTheme, 1
15642598_1.txt, XSLFTheme, 1
12440192_1.txt, XSLFTheme, 1
12440188_1.txt, XWPFFooter, 1
68613461_1.txt, XWPFFooter, 2
15642598_1.txt, XWPFFooter, 2
12440192_1.txt, XWPFFooter, 1
92669291_1.txt, XWPFFooter, 4
12440044_1.txt, XWPFFooter, 3
12440188_1.txt, PowerPointExtractor, 1
68613461_1.txt, PowerPointExtractor, 3
15642598_1.txt, PowerPointExtractor, 1
12440192_1.txt, PowerPointExtractor, 2
92669291_1.txt, PowerPointExtractor, 4
12440044_1.txt, PowerPointExtractor, 1
12440188_1.txt, ListLevel, 3
68613461_1.txt, ListLevel, 1
15642598_1.txt, ListLevel, 1
12440192_1.txt, ListLevel, 2
92669291_1.txt, ListLevel, 4
12440044_1.txt, ListLevel, 2
12440188_1.txt, RowRecord, 3
68613461_1.txt, RowRecord, 1
15642598_1.txt, RowRecord, 1
12440192_1.txt, RowRecord, 1
92669291_1.txt, RowRecord, 1
12440044_1.txt, RowRecord, 1
111785559_1.txt, RowRecord, 1
112311786_1.txt, RowRecord, 1
73315299_2.txt, RowRecord, 1
73315299_1.txt, RowRecord, 1
94171992_1.txt, RowRecord, 1
61719045_1.txt, RowRecord, 1
15642330_1.txt, RowRecord, 1
558689_1.txt, RowRecord, 1
133035254_1.txt, RowRecord, 1
15642409_2.txt, RowRecord, 1
66638946_1.txt, RowRecord, 1
15642409_1.txt, RowRecord, 1
3760572_1.txt, RowRecord, 1
15642594_1.txt, RowRecord, 1
15642593_1.txt, RowRecord, 1
15642365_1.txt, RowRecord, 2
12440188_1.txt, EscherBSERecord, 2
68613461_1.txt, EscherBSERecord, 1
15642598_1.txt, EscherBSERecord, 1
12440192_1.txt, EscherBSERecord, 1
92669291_1.txt, EscherBSERecord, 1
12440044_1.txt, EscherBSERecord, 1
111785559_1.txt, EscherBSERecord, 3
12440188_1.txt, HWPFDocumentCore, 1
68613461_1.txt, HWPFDocumentCore, 1
15642598_1.txt, HWPFDocumentCore, 1
12440192_1.txt, HWPFDocumentCore, 2
12440188_1.txt, DocumentInputStream, 2
68613461_1.txt, DocumentInputStream, 1
15642598_1.txt, DocumentInputStream, 1
12440192_1.txt, DocumentInputStream, 1
92669291_1.txt, DocumentInputStream, 1
12440044_1.txt, DocumentInputStream, 1
111785559_1.txt, DocumentInputStream, 1
112311786_1.txt, DocumentInputStream, 1
73315299_2.txt, DocumentInputStream, 1
73315299_1.txt, DocumentInputStream, 1
94171992_1.txt, DocumentInputStream, 1
61719045_1.txt, DocumentInputStream, 1
15642330_1.txt, DocumentInputStream, 1
12440188_1.txt, UnicodeString, 2
68613461_1.txt, UnicodeString, 1
15642598_1.txt, UnicodeString, 2
12440192_1.txt, UnicodeString, 1
12440188_1.txt, HSSFRichTextString, 6
68613461_1.txt, HSSFRichTextString, 3
15642598_1.txt, HSSFRichTextString, 1
12440192_1.txt, HSSFRichTextString, 4
92669291_1.txt, HSSFRichTextString, 2
12440044_1.txt, HSSFRichTextString, 4
111785559_1.txt, HSSFRichTextString, 5
112311786_1.txt, HSSFRichTextString, 4
73315299_2.txt, HSSFRichTextString, 4
73315299_1.txt, HSSFRichTextString, 4
94171992_1.txt, HSSFRichTextString, 4
61719045_1.txt, HSSFRichTextString, 4
12440188_1.txt, FormulaRecordAggregate, 3
68613461_1.txt, FormulaRecordAggregate, 2
15642598_1.txt, FormulaRecordAggregate, 1
12440192_1.txt, FormulaRecordAggregate, 1
92669291_1.txt, FormulaRecordAggregate, 1
12440188_1.txt, BitField, 3
68613461_1.txt, BitField, 3
15642598_1.txt, BitField, 3
12440192_1.txt, BitField, 3
92669291_1.txt, BitField, 3
12440044_1.txt, BitField, 3
111785559_1.txt, BitField, 3
112311786_1.txt, BitField, 3
73315299_2.txt, BitField, 3
73315299_1.txt, BitField, 3
94171992_1.txt, BitField, 3
61719045_1.txt, BitField, 3
15642330_1.txt, BitField, 3
558689_1.txt, BitField, 3
133035254_1.txt, BitField, 3
15642409_2.txt, BitField, 3
66638946_1.txt, BitField, 3
15642409_1.txt, BitField, 3
3760572_1.txt, BitField, 3
15642594_1.txt, BitField, 3
15642593_1.txt, BitField, 3
15642365_1.txt, BitField, 3
15642365_2.txt, BitField, 3
68613461_1.txt, BitField, 3
15642481_1.txt, BitField, 3
15642441_1.txt, BitField, 3
15642303_1.txt, BitField, 3
15642365_1.txt, BitField, 3
15642343_1.txt, BitField, 3
12208676_1.txt, BitField, 3
96672931_1.txt, BitField, 3
96672931_2.txt, BitField, 3
96672931_3.txt, BitField, 3
96673744_1.txt, BitField, 3
96672565_1.txt, BitField, 3
76071738_1.txt, BitField, 2
96673303_1.txt, BitField, 3
12208683_1.txt, BitField, 3
12208722_1.txt, BitField, 3
134954814_2.txt, BitField, 3
12208685_1.txt, BitField, 3
12208720_1.txt, BitField, 3
134954814_1.txt, BitField, 3
64530867_1.txt, BitField, 3
72854667_1.txt, BitField, 3
70648747_1.txt, BitField, 3
64530867_2.txt, BitField, 3
72854667_2.txt, BitField, 3
126772704_1.txt, BitField, 3
121321564_1.txt, BitField, 2
126772704_2.txt, BitField, 3
99946830_1.txt, BitField, 3
99946782_1.txt, BitField, 3
103223911_1.txt, BitField, 3
97401500_1.txt, BitField, 3
112283811_1.txt, BitField, 3
122565152_2.txt, BitField, 3
92131933_1.txt, BitField, 3
122565152_1.txt, BitField, 3
64531463_2.txt, BitField, 3
64531463_1.txt, BitField, 3
76100200_1.txt, BitField, 3
110498463_1.txt, BitField, 3
68613461_1.txt, BitField, 3
15642458_1.txt, BitField, 3
15642303_3.txt, BitField, 3
15642303_2.txt, BitField, 3
15642303_1.txt, BitField, 3
97384484_1.txt, BitField, 3
97383976_1.txt, BitField, 3
97383976_3.txt, BitField, 3
97383976_2.txt, BitField, 3
97383976_6.txt, BitField, 1
97383976_7.txt, BitField, 3
97383976_5.txt, BitField, 3
97383976_4.txt, BitField, 3
97383976_9.txt, BitField, 3
97383976_8.txt, BitField, 3
17642935_1.txt, BitField, 3
97383976_10.txt, BitField, 1
111543829_3.txt, BitField, 3
111543829_2.txt, BitField, 3
111543829_1.txt, BitField, 3
97383966_2.txt, BitField, 3
97383966_1.txt, BitField, 3
69098620_1.txt, BitField, 3
97406645_1.txt, BitField, 3
97406700_3.txt, BitField, 3
97406700_2.txt, BitField, 3
97406700_1.txt, BitField, 3
97406768_4.txt, BitField, 3
97406768_1.txt, BitField, 3
97406768_2.txt, BitField, 3
97406768_3.txt, BitField, 3
15642564_1.txt, BitField, 3
15642562_1.txt, BitField, 3
88639700_1.txt, BitField, 3
15642563_1.txt, BitField, 3
15642537_1.txt, BitField, 3
15642537_2.txt, BitField, 3
88639900_1.txt, BitField, 3
15642577_1.txt, BitField, 3
97401200_1.txt, BitField, 3
15642343_2.txt, BitField, 3
15642343_1.txt, BitField, 3
42462258_1.txt, BitField, 3
110498474_1.txt, BitField, 3
52992680_1.txt, BitField, 3
72854626_1.txt, BitField, 3
72414056_1.txt, BitField, 3
73315299_2.txt, BitField, 3
72854680_1.txt, BitField, 3
71586384_1.txt, BitField, 3
72414056_2.txt, BitField, 3
71586384_3.txt, BitField, 3
73315299_1.txt, BitField, 3
71586384_2.txt, BitField, 3
72414056_3.txt, BitField, 3
42988393_1.txt, BitField, 3
72414056_4.txt, BitField, 3
39694405_2.txt, BitField, 3
43507489_1.txt, BitField, 3
39694405_1.txt, BitField, 3
48925127_1.txt, BitField, 3
46011490_1.txt, BitField, 3
39694394_1.txt, BitField, 3
39694396_1.txt, BitField, 3
46011490_2.txt, BitField, 3
43507470_1.txt, BitField, 3
72854649_2.txt, BitField, 3
122444114_3.txt, BitField, 3
122444114_2.txt, BitField, 3
72854649_1.txt, BitField, 3
122444114_1.txt, BitField, 3
35739735_1.txt, BitField, 3
71407799_1.txt, BitField, 3
71407799_2.txt, BitField, 3
